,Idx,Name,A,HSM,C,Cut,Wire,None,Path,Labeled
178,989,110282_214_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110282_214_003.png,True
179,992,110282_214_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110282_214_007.png,True
180,994,110284_110_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_110_001.png,True
181,996,110284_110_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_110_003.png,True
182,997,110284_110_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_110_004.png,True
183,999,110284_110_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_110_007.png,True
184,1001,110284_112_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_112_001.png,True
185,1003,110284_112_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_112_003.png,True
186,1004,110284_112_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_112_004.png,True
187,1006,110284_112_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_112_007.png,True
188,1007,110284_112_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_112_008.png,True
189,1008,110284_113_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_113_001.png,True
190,1011,110284_113_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_113_004.png,True
191,1014,110284_113_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_113_008.png,True
192,1021,110284_115_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_115_008.png,True
193,1023,110284_118_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_118_002.png,True
194,1025,110284_118_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_118_004.png,True
195,1027,110284_118_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_118_007.png,True
196,1028,110284_118_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_118_008.png,True
197,1038,110284_211_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_211_003.png,True
198,1041,110284_211_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_211_007.png,True
199,1044,110284_213_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_213_002.png,True
200,1047,110284_213_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_213_006.png,True
201,1050,110284_216_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_216_001.png,True
202,1051,110284_216_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_216_002.png,True
203,1052,110284_216_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_216_003.png,True
204,1054,110284_216_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_216_006.png,True
205,1055,110284_216_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_216_007.png,True
206,1057,110284_217_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_217_001.png,True
207,1058,110284_217_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_217_002.png,True
208,1059,110284_217_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_217_003.png,True
209,1061,110284_217_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_217_006.png,True
210,1062,110284_217_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_217_007.png,True
211,1064,110284_218_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_218_001.png,True
212,1065,110284_218_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_218_002.png,True
213,1066,110284_218_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_218_003.png,True
214,1068,110284_218_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_218_006.png,True
215,1069,110284_218_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_218_007.png,True
216,1072,110284_220_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_220_002.png,True
217,1075,110284_220_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_220_006.png,True
218,1081,110284_221_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_221_004.png,True
219,1086,110284_222_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_222_002.png,True
220,1089,110284_222_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_222_006.png,True
221,1093,110284_223_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110284_223_002.png,True
222,1101,110286_211_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110286_211_003.png,True
223,1104,110286_211_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110286_211_007.png,True
224,1106,110286_212_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110286_212_001.png,True
225,1108,110286_212_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110286_212_003.png,True
226,1109,110286_212_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110286_212_004.png,True
227,1110,110286_212_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110286_212_006.png,True
228,1111,110286_212_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110286_212_007.png,True
229,1113,110286_215_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110286_215_001.png,True
230,1115,110286_215_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110286_215_003.png,True
231,1116,110286_215_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110286_215_004.png,True
232,1120,110286_217_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110286_217_001.png,True
233,1121,110286_217_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110286_217_002.png,True
234,1122,110286_217_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110286_217_003.png,True
235,1124,110286_217_006.png,0,0,1,1,1,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110286_217_006.png,True
236,1125,110286_217_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110286_217_007.png,True
237,1127,110286_218_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110286_218_001.png,True
238,1128,110286_218_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110286_218_002.png,True
239,1131,110286_218_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110286_218_006.png,True
240,1137,110287_111_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110287_111_004.png,True
241,1140,110287_111_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110287_111_008.png,True
242,1144,110287_112_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110287_112_004.png,True
243,1147,110287_112_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110287_112_008.png,True
244,1156,110287_211_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110287_211_002.png,True
245,1159,110287_211_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110287_211_006.png,True
246,1162,110287_213_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110287_213_001.png,True
247,1163,110287_213_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110287_213_002.png,True
248,1166,110287_213_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110287_213_006.png,True
249,1171,110287_214_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110287_214_003.png,True
250,1174,110287_214_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\110287_214_007.png,True
251,3814,12424-063-154_008.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Test\12424-063-154_008.png,True
252,1191,210713_153_T3_002.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210713_153_T3_002.png,True
253,1196,210713_153_T3_008.png,1,1,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210713_153_T3_008.png,True
254,1198,210713_154_T3_002.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210713_154_T3_002.png,True
255,1218,210713_557_T1_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210713_557_T1_001.png,True
256,1219,210713_557_T1_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210713_557_T1_002.png,True
257,1222,210713_557_T1_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210713_557_T1_006.png,True
258,1225,210713_558A_T3_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210713_558A_T3_001.png,True
259,1227,210713_558A_T3_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210713_558A_T3_003.png,True
260,1229,210713_558A_T3_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210713_558A_T3_006.png,True
261,1230,210713_558A_T3_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210713_558A_T3_007.png,True
262,1232,210713_558B_T3_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210713_558B_T3_001.png,True
263,1234,210713_558B_T3_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210713_558B_T3_003.png,True
264,1236,210713_558B_T3_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210713_558B_T3_006.png,True
265,1237,210713_558B_T3_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210713_558B_T3_007.png,True
266,1239,210713_559A_T4_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210713_559A_T4_001.png,True
267,1241,210713_559A_T4_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210713_559A_T4_003.png,True
268,1242,210713_559A_T4_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210713_559A_T4_004.png,True
269,1243,210713_559A_T4_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210713_559A_T4_006.png,True
270,1244,210713_559A_T4_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210713_559A_T4_007.png,True
271,1246,210713_559B_T4_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210713_559B_T4_001.png,True
272,1248,210713_559B_T4_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210713_559B_T4_003.png,True
273,1249,210713_559B_T4_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210713_559B_T4_004.png,True
274,1250,210713_559B_T4_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210713_559B_T4_006.png,True
275,1251,210713_559B_T4_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210713_559B_T4_007.png,True
276,1259,210714_151A_T1_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210714_151A_T1_008.png,True
277,1280,210714_158A_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210714_158A_008.png,True
278,1287,210714_160_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210714_160_008.png,True
279,1294,210714_161_008.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210714_161_008.png,True
280,1301,210714_162_008.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210714_162_008.png,True
281,1312,210714_553_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210714_553_004.png,True
282,1329,210716_155_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210716_155_008.png,True
283,1350,210716_156_008.png,0,0,1,1,1,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210716_156_008.png,True
284,1358,210716_553_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210716_553_001.png,True
285,1360,210716_553_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210716_553_003.png,True
286,1362,210716_553_006.png,0,0,1,1,1,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210716_553_006.png,True
287,1363,210716_553_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210716_553_007.png,True
288,1365,210716_555_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210716_555_001.png,True
289,1369,210716_555_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210716_555_006.png,True
290,1370,210716_555_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210716_555_007.png,True
291,1376,210716_556_006.png,0,0,1,1,1,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210716_556_006.png,True
292,1383,210716_559_006.png,0,0,1,1,1,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210716_559_006.png,True
293,1389,210716_565_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210716_565_004.png,True
294,1390,210716_565_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210716_565_006.png,True
295,1397,210716_566_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210716_566_006.png,True
296,1428,210720_553_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210720_553_001.png,True
297,1432,210720_553_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210720_553_006.png,True
298,1436,210720_621_002.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210720_621_002.png,True
299,1443,210720_622_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210720_622_002.png,True
300,1452,210720_623_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210720_623_004.png,True
301,1459,210720_624_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210720_624_004.png,True
302,1469,210721_154_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210721_154_008.png,True
303,1471,210721_551_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210721_551_002.png,True
304,1474,210721_551_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210721_551_006.png,True
305,1483,210723_152 bq_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210723_152 bq_008.png,True
306,1490,210723_153 bq_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210723_153 bq_008.png,True
307,1497,210723_154 bq_008.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210723_154 bq_008.png,True
308,1504,210723_155-2 bj_008.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210723_155-2 bj_008.png,True
309,1511,210723_156 bj_008.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210723_156 bj_008.png,True
310,1513,210723_551 bq_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210723_551 bq_002.png,True
311,1514,210723_551 bq_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210723_551 bq_003.png,True
312,1515,210723_551 bq_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210723_551 bq_004.png,True
313,1516,210723_551 bq_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210723_551 bq_006.png,True
314,1517,210723_551 bq_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210723_551 bq_007.png,True
315,1526,210729_K110255-112A_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210729_K110255-112A_001.png,True
316,1527,210729_K110255-112A_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210729_K110255-112A_002.png,True
317,1528,210729_K110255-112A_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210729_K110255-112A_003.png,True
318,1531,210729_K110255-112A_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210729_K110255-112A_007.png,True
319,1534,210729_K110255-113A_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210729_K110255-113A_002.png,True
320,1548,210729_K110255-115_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210729_K110255-115_002.png,True
321,1550,210729_K110255-115_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210729_K110255-115_004.png,True
322,1553,210729_K110255-115_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210729_K110255-115_008.png,True
323,1556,210729_K110255-116A_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210729_K110255-116A_003.png,True
324,1559,210729_K110255-116A_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210729_K110255-116A_007.png,True
325,1560,210729_K110255-116A_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210729_K110255-116A_008.png,True
326,1562,210729_K110255-118_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210729_K110255-118_002.png,True
327,1564,210729_K110255-118_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210729_K110255-118_004.png,True
328,1567,210729_K110255-118_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210729_K110255-118_008.png,True
329,1568,210729_K110255-119_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210729_K110255-119_001.png,True
330,1570,210729_K110255-119_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210729_K110255-119_003.png,True
331,1571,210729_K110255-119_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210729_K110255-119_004.png,True
332,1573,210729_K110255-119_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210729_K110255-119_007.png,True
333,1582,210729_K110255-211-1_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210729_K110255-211-1_001.png,True
334,1583,210729_K110255-211-1_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210729_K110255-211-1_002.png,True
335,1586,210729_K110255-211-1_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210729_K110255-211-1_006.png,True
336,1592,210729_K110255-212_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210729_K110255-212_004.png,True
337,1594,210729_K110255-212_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210729_K110255-212_007.png,True
338,1598,210729_K110255-213A_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210729_K110255-213A_003.png,True
339,1600,210729_K110255-213A_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210729_K110255-213A_006.png,True
340,1601,210729_K110255-213A_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210729_K110255-213A_007.png,True
341,1605,210729_K110255-214A_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210729_K110255-214A_003.png,True
342,1607,210729_K110255-214A_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210729_K110255-214A_006.png,True
343,1608,210729_K110255-214A_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210729_K110255-214A_007.png,True
344,1612,210729_K110255-215A_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210729_K110255-215A_003.png,True
345,1614,210729_K110255-215A_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210729_K110255-215A_006.png,True
346,1615,210729_K110255-215A_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210729_K110255-215A_007.png,True
347,1623,210730_151_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210730_151_008.png,True
348,1630,210730_154_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210730_154_008.png,True
349,1644,210730_157_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210730_157_008.png,True
350,1651,210730_159_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210730_159_008.png,True
351,1658,210730_160_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210730_160_008.png,True
352,1665,210730_161_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210730_161_008.png,True
353,1672,210730_162A_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210730_162A_008.png,True
354,1675,210730_551A_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210730_551A_003.png,True
355,1677,210730_551A_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210730_551A_006.png,True
356,1678,210730_551A_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210730_551A_007.png,True
357,1681,210730_552_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210730_552_002.png,True
358,1691,210730_556_006.png,0,0,1,1,1,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210730_556_006.png,True
359,1700,210731_153_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210731_153_008.png,True
360,1705,210731_551_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210731_551_006.png,True
361,1709,210731_552A_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210731_552A_002.png,True
362,1712,210731_552A_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210731_552A_006.png,True
363,1719,210731_553B_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210731_553B_006.png,True
364,1725,210731_621_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210731_621_004.png,True
365,1735,210806_151 BT_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210806_151 BT_008.png,True
366,1740,210806_551 BT_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210806_551 BT_006.png,True
367,1741,210806_551 BT_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210806_551 BT_007.png,True
368,1744,210806_621 BT_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210806_621 BT_002.png,True
369,1754,210806_622 BT_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210806_622 BT_006.png,True
370,1761,210812_153_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210812_153_006.png,True
